Date,Open,High,Low,Close,Volume,AdjClose
2009-10-13,87.70,88.04,86.25,86.65,2313400,82.44
2009-10-12,87.42,89.51,87.05,87.91,2434600,83.63
2009-10-09,86.13,87.51,85.92,86.97,1647000,82.74
2009-10-08,87.18,87.54,86.10,86.57,2387900,82.36
2009-10-07,85.05,86.96,84.90,86.10,2062700,81.91
2009-10-06,83.05,86.29,82.65,85.86,3234300,81.68
2009-10-05,82.50,83.50,81.61,82.68,2308000,78.66
2009-10-02,83.51,84.40,81.55,81.90,3183700,77.92
2009-10-01,85.38,87.12,84.24,84.40,2680900,80.30
2009-09-30,84.57,87.09,84.57,85.37,4166500,81.22
2009-09-29,83.14,84.94,82.96,83.83,2174900,79.75
2009-09-28,82.32,83.66,80.58,83.66,2682200,79.59
2009-09-25,81.36,82.77,80.64,81.23,2439700,77.28
2009-09-24,83.45,85.00,81.10,81.11,3436300,77.17
2009-09-23,84.60,85.48,83.82,84.43,1970100,80.32
2009-09-22,83.96,85.20,83.75,84.57,1849100,80.46
2009-09-21,83.80,83.90,82.16,83.69,2157600,79.62
2009-09-18,83.51,84.08,82.51,82.54,4105100,78.53
2009-09-17,84.06,84.44,82.08,83.33,2333000,79.28
2009-09-16,81.62,83.71,81.62,83.53,2253400,79.47
2009-09-15,82.33,82.50,81.32,81.52,2051700,77.56
2009-09-14,81.86,82.34,80.41,81.92,2077800,77.94
2009-09-11,82.44,83.79,82.20,82.84,3712000,78.81
2009-09-10,80.46,81.50,80.00,81.15,2701200,77.20
2009-09-09,77.31,80.04,76.93,79.78,2630000,75.90
2009-09-08,78.04,78.61,76.90,77.85,1704600,74.06
2009-09-07,77.36,78.25,76.98,77.62,1825900,73.85
2009-09-04,76.64,77.10,75.96,76.98,2402500,73.24
2009-09-03,77.00,77.82,75.49,76.45,2420900,72.73
2009-09-02,78.25,78.99,76.04,77.09,3319000,73.34
2009-09-01,81.40,82.07,78.25,78.61,2808900,74.79
2009-08-31,81.00,81.40,80.06,80.62,1616400,76.70
2009-08-28,81.00,82.40,80.77,81.55,1727000,77.58
2009-08-27,81.15,83.09,79.57,80.59,2748400,76.67
2009-08-26,80.23,82.91,79.79,81.97,3818500,77.98
2009-08-25,78.70,79.57,78.22,79.44,2501900,75.58
2009-08-24,78.37,80.09,77.44,79.62,3069300,75.75
2009-08-21,74.52,77.64,74.41,77.30,3830700,73.54
2009-08-20,74.50,75.11,73.89,74.64,1529500,71.01
2009-08-19,73.54,74.11,72.53,73.72,1899300,70.13
2009-08-18,74.21,74.70,73.53,74.40,1395000,70.78
2009-08-17,75.75,75.79,73.30,74.10,3067100,70.50
2009-08-14,76.42,78.30,75.82,76.17,2924600,72.47
2009-08-13,76.15,77.08,75.04,76.20,2474500,72.49
2009-08-12,75.35,75.36,73.51,75.18,2171000,71.52
2009-08-11,77.00,78.70,74.11,74.75,3929500,71.11
2009-08-10,76.00,76.99,75.05,76.99,1991500,73.25
2009-08-07,73.35,76.39,72.16,76.15,4399600,72.45
2009-08-06,76.05,77.60,75.16,75.50,3476400,71.83
2009-08-05,73.44,75.99,73.07,74.99,4250300,71.34
2009-08-04,70.51,73.40,70.32,73.07,3103300,69.52
2009-08-03,69.00,71.70,68.85,70.51,2910500,67.08
2009-07-31,70.00,70.59,69.05,69.20,2881200,65.83
2009-07-30,71.00,71.50,68.80,70.00,3358800,66.60
2009-07-29,70.22,70.59,69.56,70.06,2092000,66.65
2009-07-28,71.60,72.01,69.86,70.30,2302900,66.88
2009-07-27,71.64,72.93,70.70,71.14,2740500,67.68
2009-07-24,71.45,72.44,69.61,70.44,2926900,67.01
2009-07-23,69.29,71.91,68.33,71.20,3117800,67.74
2009-07-22,71.00,71.00,66.91,69.31,4084600,65.94
2009-07-21,70.50,71.45,70.03,70.65,2220300,67.21
2009-07-20,69.47,70.78,68.85,70.02,2657800,66.61
2009-07-17,69.42,69.68,67.61,68.06,2564500,64.75
2009-07-16,67.82,69.61,67.68,68.85,2438500,65.50
2009-07-15,66.50,68.23,66.26,68.16,2853800,64.85
2009-07-14,65.00,66.25,64.73,65.83,2704700,62.63
2009-07-13,61.90,64.68,61.00,64.68,2668900,61.53
2009-07-10,63.48,63.48,61.93,62.21,1954800,59.18
2009-07-09,63.23,64.40,62.42,63.36,1948300,60.28
2009-07-08,63.07,63.50,62.15,62.55,2499900,59.51
2009-07-07,64.73,64.80,63.39,63.39,2182900,60.31
2009-07-06,63.77,64.28,63.05,64.14,1908600,61.02
2009-07-03,65.38,65.57,64.23,64.70,1454400,61.55
2009-07-02,67.59,67.70,64.94,64.94,2612100,61.78
2009-07-01,66.27,68.19,65.87,67.93,3386800,64.63
2009-06-30,66.05,66.48,64.94,65.63,2982800,62.44
2009-06-29,63.00,65.74,62.50,65.33,2479900,62.15
2009-06-26,65.00,65.50,62.63,63.19,2832400,60.12
2009-06-25,65.50,65.50,63.20,64.72,2202400,61.57
2009-06-24,63.98,65.35,62.77,65.20,2531100,62.03
2009-06-23,62.00,63.95,61.70,63.21,2613600,60.14
2009-06-22,65.30,65.30,62.74,62.74,2795100,59.69
2009-06-19,65.73,66.76,65.25,65.30,6719600,62.12
2009-06-18,64.40,66.60,63.25,65.40,3031400,62.22
2009-06-17,64.81,64.86,62.75,63.56,3773700,60.47
2009-06-16,65.68,65.98,63.75,65.04,3124800,61.88
2009-06-15,67.35,67.50,65.31,65.65,2862900,62.46
2009-06-12,68.69,69.11,67.40,67.90,2763400,64.60
2009-06-11,68.90,69.86,68.22,69.25,1727500,65.88
2009-06-10,69.20,70.25,68.55,68.88,2229600,65.53
2009-06-09,69.14,69.92,67.85,67.90,2457500,64.60
2009-06-08,71.02,71.05,68.41,69.10,2530100,65.74
2009-06-05,71.73,72.17,70.51,71.06,2323900,67.60
2009-06-04,70.59,72.36,70.22,70.33,2234600,66.91
2009-06-03,71.88,71.88,69.91,70.50,1892400,67.07
2009-06-02,71.68,72.30,70.66,71.40,2112700,67.93
2009-06-01,71.40,72.38,70.79,72.10,2509900,68.59
2009-05-29,70.50,70.53,68.59,69.40,2762100,66.03
2009-05-28,69.15,70.67,68.42,69.25,2153700,65.88
2009-05-27,70.10,71.23,69.67,70.55,2764000,67.12
2009-05-26,67.42,69.75,66.13,69.63,3292100,66.24
2009-05-25,69.00,69.00,66.71,68.19,1747000,64.87
2009-05-22,68.22,69.08,67.23,67.83,2320900,64.53
2009-05-21,69.94,70.48,66.96,67.76,2712500,64.46
2009-05-20,71.45,72.27,68.67,71.00,3927800,67.55
2009-05-19,73.00,73.33,71.25,72.37,3134100,68.85
2009-05-18,67.40,72.54,66.88,71.09,3182200,67.63
2009-05-15,71.30,71.49,67.55,68.89,4203000,65.54
2009-05-14,69.50,69.76,66.40,69.62,4064100,66.23
2009-05-13,74.80,75.15,69.03,69.74,5548300,66.35
2009-05-12,75.35,78.20,75.01,75.61,2465800,71.93
2009-05-11,76.50,77.09,74.73,75.93,2965700,72.24
2009-05-08,74.03,77.39,73.34,75.37,4174800,71.70
2009-05-07,75.55,77.10,71.08,71.94,3727900,68.44
2009-05-06,71.50,75.50,71.48,73.97,3245100,70.37
2009-05-05,71.48,73.40,71.10,71.84,2170400,68.35
2009-05-04,69.90,72.20,69.62,71.96,2630700,68.46
2009-04-30,68.92,72.00,68.85,69.74,5883900,66.35
2009-04-29,66.98,71.76,66.90,70.08,5852800,63.34
2009-04-28,67.48,68.16,66.51,67.40,3714900,60.92
2009-04-27,69.19,69.26,67.51,68.15,3921800,61.60
2009-04-24,70.30,71.71,69.77,70.18,2774800,63.43
2009-04-23,71.25,71.92,70.01,70.43,2697200,63.66
2009-04-22,69.44,72.44,69.19,72.02,2937500,65.10
2009-04-21,69.07,70.38,66.77,69.20,3167600,62.55
2009-04-20,71.50,72.45,68.51,68.99,3099600,62.36
2009-04-17,72.20,73.09,70.76,72.69,3721800,65.70
2009-04-16,72.00,73.30,70.41,72.50,2211500,65.53
2009-04-15,70.01,71.63,69.41,71.62,1592400,64.73
2009-04-14,70.11,72.50,69.50,71.50,2748500,64.63
2009-04-09,69.50,71.23,67.70,70.01,2827800,63.28
2009-04-08,64.00,68.25,63.50,68.20,3016700,61.64
2009-04-07,67.85,68.74,64.90,67.52,3043900,61.03
2009-04-06,72.88,72.88,67.35,68.94,3451900,62.31
2009-04-03,69.25,72.70,68.51,71.31,2872500,64.45
2009-04-02,66.10,71.78,65.60,70.71,4805400,63.91
2009-04-01,63.48,65.15,61.59,64.64,2561800,58.43
2009-03-31,61.00,64.73,60.25,63.26,2939000,57.18
2009-03-30,63.88,63.88,60.68,60.93,3716200,55.07
2009-03-27,68.50,68.50,64.26,66.40,2948500,60.02
2009-03-26,66.52,68.40,65.83,68.03,2861200,61.49
2009-03-25,65.35,67.71,64.97,65.58,2899700,59.27
2009-03-24,69.40,69.98,64.62,65.82,4433700,59.49
2009-03-23,65.71,68.30,65.71,67.54,4117100,61.05
2009-03-20,63.60,66.19,62.12,63.99,6702800,57.84
2009-03-19,62.00,67.06,61.62,64.82,6708900,58.59
2009-03-18,61.50,62.50,60.10,60.97,3631300,55.11
2009-03-17,58.16,61.66,57.25,59.90,4272300,54.14
2009-03-16,57.21,59.90,57.21,58.45,3553500,52.83
2009-03-13,56.85,58.10,56.09,56.39,4303800,50.97
2009-03-12,52.98,55.26,50.71,55.19,3649400,49.88
2009-03-11,53.50,55.80,53.04,54.52,5024700,49.28
2009-03-10,49.50,54.00,49.20,53.33,5140000,48.20
2009-03-09,49.00,49.13,46.68,49.03,3499300,44.32
2009-03-06,49.65,50.48,47.20,48.68,4682500,44.00
2009-03-05,53.55,54.62,48.51,49.04,5830000,44.33
2009-03-04,52.40,54.69,51.92,54.42,4476700,49.19
2009-03-03,51.70,53.02,49.45,50.30,4628800,45.46
2009-03-02,51.03,52.23,50.01,51.40,3284800,46.46
2009-02-27,54.30,54.96,51.23,53.63,4263900,48.47
2009-02-26,52.70,56.40,52.13,55.25,7502200,49.94
2009-02-25,50.75,51.27,46.77,49.15,5846800,44.42
2009-02-24,50.10,50.74,47.78,49.31,4525600,44.57
2009-02-23,53.90,55.20,50.91,51.35,3619500,46.41
2009-02-20,56.02,56.20,51.73,52.43,6063900,47.39
2009-02-19,58.15,59.27,57.19,57.60,2611600,52.06
2009-02-18,59.40,59.83,55.64,57.50,3798600,51.97
2009-02-17,62.50,62.85,57.58,59.08,4938900,53.40
2009-02-16,64.00,64.69,63.12,63.34,1266800,57.25
2009-02-13,66.49,67.10,64.15,64.49,1816300,58.29
2009-02-12,67.00,67.16,64.44,64.95,2375700,58.71
2009-02-11,66.50,68.15,65.89,66.90,2040500,60.47
2009-02-10,70.50,71.51,67.31,67.31,3241700,60.84
2009-02-09,67.90,72.52,67.40,71.80,3326100,64.90
2009-02-06,66.21,69.41,66.03,68.21,2832200,61.65
2009-02-05,65.00,67.50,64.15,67.22,2454000,60.76
2009-02-04,65.50,68.24,65.04,66.63,2547000,60.22
2009-02-03,65.00,65.23,62.40,64.76,2417000,58.53
2009-02-02,65.00,65.43,62.55,63.70,2070100,57.58
2009-01-30,68.31,68.60,65.15,66.10,3282600,59.74
2009-01-29,70.34,71.82,68.35,68.68,3352900,62.08
2009-01-28,65.50,71.05,64.50,70.00,4359200,63.27
2009-01-27,66.91,66.91,62.15,63.91,2388600,57.77
2009-01-26,59.90,66.94,59.35,65.21,3694900,58.94
2009-01-23,61.58,62.51,56.50,60.64,5521100,54.81
2009-01-22,62.00,65.99,61.53,62.83,4682900,56.79
2009-01-21,59.00,61.29,56.69,60.32,4062900,54.52
2009-01-20,63.34,64.88,59.77,60.09,3528700,54.31
2009-01-19,67.20,67.60,61.75,63.80,3048900,57.67
2009-01-16,65.60,68.50,65.28,65.74,3830700,59.42
2009-01-15,66.50,68.42,63.32,63.84,4289500,57.70
2009-01-14,72.20,72.20,65.55,67.11,2955700,60.66
2009-01-13,71.81,72.50,69.45,70.20,2370400,63.45
2009-01-12,70.90,73.10,70.31,73.00,2305300,65.98
2009-01-09,68.50,72.90,68.17,70.80,4748100,63.99
2009-01-08,69.50,69.60,62.50,66.67,7435800,60.26
2009-01-07,72.00,72.67,70.12,70.50,2934900,63.72
2009-01-06,76.23,76.50,72.23,73.20,3403300,66.16
2009-01-05,77.60,77.70,75.75,76.93,1598900,69.53
2009-01-02,77.01,77.74,75.20,77.15,1424000,69.73
2008-12-30,75.00,75.35,73.91,75.00,1720200,67.79
2008-12-29,73.15,74.99,73.12,74.40,1915500,67.25
2008-12-23,72.15,75.00,72.15,73.25,2197400,66.21
2008-12-22,70.10,74.59,69.65,72.73,4413200,65.74
2008-12-19,72.40,74.53,69.99,69.99,6427300,63.26
2008-12-18,73.40,74.49,72.61,73.32,2676500,66.27
2008-12-17,75.19,76.28,71.85,72.57,3426300,65.59
2008-12-16,71.06,74.73,69.00,74.51,4182800,67.35
2008-12-15,74.50,75.44,71.38,71.48,2640100,64.61
2008-12-12,69.70,73.49,68.10,72.54,4071000,65.57
2008-12-11,74.90,76.41,73.10,74.84,2829500,67.64
2008-12-10,74.90,77.46,73.90,76.16,2883400,68.84
2008-12-09,73.00,76.43,71.15,74.80,4103400,67.61
2008-12-08,69.00,75.50,69.00,73.96,6494400,66.85
2008-12-05,66.00,67.53,64.25,65.67,3965000,59.36
2008-12-04,63.50,69.30,62.61,66.95,5082900,60.51
2008-12-03,62.79,65.20,60.44,64.15,3188100,57.98
2008-12-02,59.02,65.00,58.15,63.80,3834900,57.67
2008-12-01,64.87,64.87,59.26,60.84,4079400,54.99
2008-11-28,65.00,66.78,62.25,65.21,7607800,58.94
2008-11-27,55.40,60.18,55.10,59.81,4560500,54.06
2008-11-26,54.47,55.57,52.51,54.35,3047700,49.12
2008-11-25,55.67,58.53,52.70,55.49,5493200,50.15
2008-11-24,47.95,56.24,47.21,56.24,6609400,50.83
2008-11-21,49.61,50.65,45.15,46.64,5936100,42.16
2008-11-20,49.80,50.02,47.51,49.43,5099800,44.68
2008-11-19,53.50,54.45,50.61,50.61,3548100,45.74
2008-11-18,53.55,54.50,51.00,53.51,3933200,48.37
2008-11-17,56.33,57.19,52.77,53.66,3498700,48.50
2008-11-14,56.25,58.87,55.30,55.92,3849200,50.54
2008-11-13,55.00,56.50,52.81,53.80,4842400,48.63
2008-11-12,60.25,61.39,53.37,55.48,6794100,50.15
2008-11-11,62.75,63.11,59.89,59.89,4855800,54.13
2008-11-10,66.81,68.37,62.73,65.20,4755600,58.93
2008-11-07,62.55,67.50,61.25,65.55,4482800,59.25
2008-11-06,65.00,65.69,60.39,61.87,6491800,55.92
2008-11-05,69.40,72.70,68.10,68.85,5828000,62.23
2008-11-04,62.50,68.91,61.60,68.91,7327100,62.28
2008-11-03,59.30,61.95,58.63,60.45,5454200,54.64
2008-10-31,61.50,61.59,55.11,58.02,9702200,52.44
2008-10-30,63.20,64.87,57.10,62.00,7080300,56.04
2008-10-29,56.84,60.85,54.12,60.85,9770700,55.00
2008-10-28,56.10,56.10,46.20,48.20,12916300,43.57
2008-10-27,56.00,56.00,50.75,52.01,8465900,47.01
2008-10-24,60.00,61.20,57.01,60.54,8012200,54.72
2008-10-23,68.40,69.95,62.51,65.79,5481600,59.46
2008-10-22,70.67,71.26,65.76,68.90,5433200,62.28
2008-10-21,74.10,75.96,71.40,73.50,3789900,66.43
2008-10-20,74.90,74.90,70.28,73.19,4475300,66.15
2008-10-17,75.34,75.80,68.51,72.24,7076800,65.29
2008-10-16,72.75,76.72,67.26,71.36,7237100,64.50
2008-10-15,85.60,85.84,75.10,78.00,6120200,70.50
2008-10-14,84.40,88.86,83.10,85.17,6534000,76.98
2008-10-13,76.00,81.08,73.51,80.87,8193200,73.09
2008-10-10,70.35,73.92,64.30,70.95,11854500,64.13
2008-10-09,81.67,84.87,74.34,78.15,5738300,70.64
2008-10-08,79.22,87.95,72.51,79.34,9929100,71.71
2008-10-07,92.00,92.40,76.84,85.96,7307800,77.70
2008-10-06,94.00,95.02,84.83,89.48,7181500,80.88
2008-10-03,95.40,101.90,94.90,99.09,4252600,89.56
2008-10-02,96.85,98.87,93.25,94.73,4048100,85.62
2008-10-01,97.40,98.00,93.10,96.08,3845100,86.84
2008-09-30,92.10,96.90,90.20,96.28,5701000,87.02
2008-09-29,101.60,102.75,92.80,95.77,6583000,86.56
2008-09-26,103.70,105.10,101.80,103.34,3028900,93.40
2008-09-25,100.00,105.98,99.66,104.30,4561600,94.27
2008-09-24,99.35,101.81,99.35,100.55,3799400,90.88
2008-09-23,100.00,101.24,97.27,100.24,3827200,90.60
2008-09-22,103.80,105.00,99.15,99.15,4829800,89.62
2008-09-19,100.30,104.50,96.44,100.51,16330100,90.85
2008-09-18,94.00,96.00,86.81,89.40,14395000,80.80
2008-09-17,102.17,102.17,93.20,94.63,8179600,85.53
2008-09-16,100.20,101.45,92.22,98.06,11830300,88.63
2008-09-15,105.67,105.99,99.60,103.89,12319400,93.90
2008-09-12,111.60,111.93,109.09,110.65,3086100,100.01
2008-09-11,110.51,111.12,108.60,110.88,3705400,100.22
2008-09-10,112.45,113.70,110.76,111.26,4309000,100.56
2008-09-09,112.43,116.50,112.03,113.75,5292400,102.81
2008-09-08,112.00,115.38,111.31,112.13,6142800,101.35
2008-09-05,110.00,110.16,106.37,107.24,5539000,96.93
2008-09-04,115.45,115.84,110.56,111.06,3482700,100.38
2008-09-03,115.10,115.96,114.32,115.03,3166300,103.97
2008-09-02,114.80,117.50,112.25,116.14,4849000,104.97
2008-09-01,115.50,115.80,112.29,114.14,3318400,103.17
2008-08-29,114.24,115.19,113.70,114.10,3316900,103.13
2008-08-28,108.88,114.47,107.95,113.50,5260000,102.59
2008-08-27,111.94,111.97,108.26,109.25,3027900,98.75
2008-08-26,108.30,111.00,107.06,110.29,4017300,99.69
2008-08-25,108.10,110.95,107.63,108.00,3146300,97.62
2008-08-22,104.80,108.22,104.60,107.46,3358200,97.13
2008-08-21,105.03,105.49,103.60,104.19,2800600,94.17
2008-08-20,105.72,107.09,104.42,106.42,3183900,96.19
2008-08-19,108.00,108.61,104.15,104.85,4259500,94.77
2008-08-18,109.22,110.87,108.29,109.50,1691000,98.97
2008-08-15,111.00,111.65,108.73,110.05,2911600,99.47
2008-08-14,110.80,111.28,108.23,110.22,2609600,99.62
2008-08-13,112.43,112.87,109.06,109.48,3609000,98.95
2008-08-12,113.99,115.20,112.87,113.72,2195900,102.79
2008-08-11,111.72,114.77,111.38,114.61,2900700,103.59
2008-08-08,110.99,113.08,109.09,112.47,3255500,101.66
2008-08-07,108.80,113.42,108.08,112.03,5405900,101.26
2008-08-06,115.17,115.17,112.71,112.98,3365300,102.12
2008-08-05,109.80,114.62,108.40,114.05,3941300,103.08
2008-08-04,108.00,109.43,107.51,108.72,1670300,98.27
2008-08-01,107.68,110.61,107.68,108.55,2093600,98.11
2008-07-31,109.47,110.79,107.71,109.32,2515900,98.81
2008-07-30,109.00,109.94,107.25,108.54,2620200,98.10
2008-07-29,105.00,107.98,103.44,107.48,3664400,97.15
2008-07-28,108.49,108.49,106.09,107.00,2508000,96.71
2008-07-25,112.53,112.89,104.45,109.13,9072200,98.64
2008-07-24,116.00,116.95,113.19,114.39,3745400,103.39
2008-07-23,113.58,116.88,112.61,116.25,5077700,105.07
2008-07-22,111.00,111.72,108.50,111.72,2857400,100.98
2008-07-21,111.00,113.36,107.90,111.89,3444100,101.13
2008-07-18,105.87,111.17,105.11,111.17,5409000,100.48
2008-07-17,106.00,108.47,105.00,105.97,8316100,95.78
2008-07-16,103.15,103.48,95.76,101.02,8722800,91.31
2008-07-15,107.00,107.69,99.77,102.56,9685100,92.70
2008-07-14,109.00,110.25,108.09,108.52,2583000,98.09
2008-07-11,112.88,112.92,106.55,108.13,4861200,97.73
2008-07-10,111.19,114.03,110.51,111.95,3218900,101.19
2008-07-09,112.89,113.75,111.85,112.53,2804300,101.71
2008-07-08,108.75,111.43,108.40,111.26,4096100,100.56
2008-07-07,110.06,112.14,109.64,111.05,2721500,100.37
2008-07-04,112.19,112.19,108.80,109.71,1999800,99.16
2008-07-03,107.68,112.55,107.45,110.84,4769200,100.18
2008-07-02,109.73,111.00,108.10,108.58,3577100,98.14
2008-07-01,110.68,111.19,107.53,108.73,4614400,98.28
2008-06-30,112.30,112.78,109.86,111.90,3717700,101.14
2008-06-27,114.00,114.64,111.10,112.30,4339200,101.50
2008-06-26,117.95,118.34,114.20,114.48,3900900,103.47
2008-06-25,117.25,119.45,117.00,118.73,3378500,107.31
2008-06-24,116.73,117.20,114.24,116.57,3755600,105.36
2008-06-23,118.00,118.25,115.70,116.17,3341000,105.00
2008-06-20,118.00,119.38,115.32,116.35,6922100,105.16
2008-06-19,116.36,119.80,115.50,117.40,5459100,106.11
2008-06-18,117.73,118.76,116.38,117.00,2693100,105.75
2008-06-17,117.00,119.60,117.00,118.00,3395500,106.65
2008-06-16,118.16,120.00,115.40,116.52,3648800,105.32
2008-06-13,112.62,118.57,112.35,117.33,7338100,106.05
2008-06-12,111.50,113.43,110.27,112.68,4867100,101.85
2008-06-11,114.06,115.27,110.44,110.97,4255000,100.30
2008-06-10,112.99,114.18,112.14,113.59,3600200,102.67
2008-06-06,118.22,118.74,113.95,114.15,4025000,103.18
2008-06-05,117.89,119.17,116.29,117.62,2698600,106.31
2008-06-04,118.68,118.68,116.90,117.98,2401800,106.64
2008-06-03,118.50,119.42,118.01,119.17,1603600,107.71
2008-06-02,121.15,121.59,119.02,119.45,2443100,107.97
2008-05-30,121.09,122.67,121.00,121.69,2517200,109.99
2008-05-29,120.00,121.14,119.29,120.32,2011300,108.75
2008-05-28,118.66,121.46,117.94,119.80,3869200,108.28
2008-05-27,119.10,119.16,116.43,117.88,3265500,106.55
2008-05-26,117.95,119.50,117.92,118.58,1223300,107.18
2008-05-23,120.77,121.77,117.90,118.52,3426200,107.12
2008-05-22,119.48,121.19,117.90,119.98,5186200,108.44
2008-05-21,129.00,129.29,124.37,124.37,6042200,107.44
2008-05-20,128.70,130.20,128.45,129.09,3888000,111.52
2008-05-19,129.85,130.11,128.60,129.49,3099600,111.86
2008-05-16,129.85,130.10,128.50,129.00,3168400,111.44
2008-05-15,128.87,129.38,127.65,128.83,2370200,111.29
2008-05-14,129.84,130.13,128.01,129.37,2058600,111.76
2008-05-13,129.01,130.27,128.50,129.30,2190600,111.70
2008-05-12,129.76,130.50,128.54,129.05,946300,111.48
2008-05-09,128.83,130.08,127.75,129.05,2649700,111.48
2008-05-08,130.95,130.96,129.29,130.37,2791600,112.62
2008-05-07,131.61,132.82,130.85,131.85,2263700,113.90
2008-05-06,133.13,133.63,130.36,131.19,3179500,113.33
2008-05-05,133.22,134.20,132.65,133.70,1302100,115.50
2008-05-02,132.78,134.48,131.92,133.51,3932500,115.34
2008-04-30,129.95,131.45,129.00,130.93,3150700,113.11
2008-04-29,128.60,130.93,127.88,129.22,3635400,111.63
2008-04-28,129.82,132.24,129.58,130.79,2388200,112.99
2008-04-25,129.50,131.00,128.65,129.52,3778100,111.89
2008-04-24,128.38,128.38,125.16,128.07,4413900,110.64
2008-04-23,127.25,129.36,124.83,128.78,3605500,111.25
2008-04-22,129.00,130.20,127.18,127.66,2329800,110.28
2008-04-21,132.65,132.65,128.34,129.21,3100900,111.62
2008-04-18,128.85,132.96,128.52,132.70,3975000,114.64
2008-04-17,129.68,130.29,128.06,128.26,2231000,110.80
2008-04-16,126.93,128.65,126.00,128.61,2804200,111.10
2008-04-15,127.07,127.21,123.75,126.35,3372300,109.15
2008-04-14,126.18,127.23,125.11,126.33,2555300,109.13
2008-04-11,130.00,132.28,127.20,127.78,3863600,110.39
2008-04-10,128.51,131.47,125.40,130.32,6162600,112.58
2008-04-09,130.25,131.00,128.80,129.52,2781600,111.89
2008-04-08,131.37,132.20,129.40,131.89,3529500,113.94
2008-04-07,133.41,133.92,132.10,133.21,2828700,115.08
2008-04-04,131.90,133.81,130.68,133.08,2897600,114.97
2008-04-03,134.30,135.00,129.88,131.58,4105800,113.67
2008-04-02,133.00,135.12,132.04,134.48,5238200,116.18
2008-04-01,123.75,132.50,123.59,132.22,6166400,114.22
2008-03-31,124.80,125.70,123.22,125.48,3296300,108.40
2008-03-28,123.00,126.40,122.95,126.06,5626800,108.90
2008-03-27,120.70,123.45,119.64,122.46,5734800,105.79
2008-03-26,118.75,121.35,118.50,119.42,5169200,103.17
2008-03-25,117.30,120.68,117.00,120.27,9130000,103.90
2008-03-20,108.77,112.82,108.77,112.82,11096500,97.46
2008-03-19,111.51,113.63,109.63,110.94,7132300,95.84
2008-03-18,108.85,110.85,107.79,110.14,5507000,95.15
2008-03-14,111.44,114.20,108.55,111.61,8260400,96.42
2008-03-13,112.03,112.69,109.25,111.74,5911700,96.53
2008-03-12,113.25,115.26,112.56,114.20,5892900,98.66
2008-03-11,109.10,114.40,108.50,110.81,7873500,95.73
2008-03-10,110.89,111.88,107.66,108.70,5144200,93.90
2008-03-07,111.80,112.60,109.83,111.14,6614100,96.01
2008-03-06,115.48,115.78,112.25,112.83,4130700,97.47
2008-03-05,114.05,116.58,113.85,116.04,3361500,100.25
2008-03-04,115.06,116.87,112.70,113.13,4250900,97.73
2008-02-29,120.00,120.26,116.61,117.50,6063700,101.51
2008-02-28,122.52,123.50,120.80,121.35,4982500,104.83
2008-02-27,121.98,122.70,119.49,121.65,3946400,105.09
2008-02-26,119.00,121.89,118.72,121.53,4721100,104.99
2008-02-25,118.01,120.32,116.59,118.06,3709100,101.99
2008-02-22,117.79,118.78,115.04,116.16,5312700,100.35
2008-02-21,118.41,121.13,115.16,118.44,6144400,102.32
2008-02-20,115.87,120.24,115.32,117.49,5051000,101.50
2008-02-19,115.37,120.27,114.00,117.33,5340300,101.36
2008-02-18,113.46,116.48,113.44,115.67,3190200,99.93
2008-02-15,116.00,116.65,112.22,113.07,4774500,97.68
2008-02-14,117.23,117.80,114.76,115.55,4272000,99.82
2008-02-13,114.14,116.98,112.80,115.52,4507400,99.80
2008-02-12,114.00,115.90,108.35,115.35,10128700,99.65
2008-02-11,114.50,115.66,112.07,113.18,5673500,97.77
2008-02-08,116.19,117.75,115.02,115.70,3118300,99.95
2008-02-07,117.28,118.05,114.66,115.27,4683100,99.58
2008-02-06,114.70,118.12,114.49,116.99,5650100,101.07
2008-02-05,120.09,120.09,115.14,115.24,5107700,99.55
2008-02-04,122.75,122.98,118.33,120.09,4005800,103.74
2008-02-01,120.50,124.75,120.11,121.23,5400900,104.73
2008-01-31,121.22,121.50,115.33,119.46,6796300,103.20
2008-01-30,123.97,123.97,121.38,121.51,4468700,104.97
2008-01-29,125.49,126.36,122.72,123.61,4785300,106.78
2008-01-28,119.75,123.90,119.33,123.78,4908800,106.93
2008-01-25,128.50,128.68,121.01,121.62,6667500,105.07
2008-01-24,121.30,125.95,117.12,123.85,13880000,106.99
2008-01-23,122.00,124.50,111.20,111.32,13969200,96.17
2008-01-22,112.25,122.92,108.90,119.50,20044800,103.23
2008-01-21,130.71,131.04,119.32,119.88,17095400,103.56
2008-01-18,141.00,141.50,131.81,133.19,13262700,115.06
2008-01-17,143.49,144.64,140.48,141.34,4573500,122.10
2008-01-16,140.53,143.58,138.88,142.02,5878800,122.69
2008-01-15,142.91,144.17,141.06,141.06,4206100,121.86
2008-01-14,139.18,144.23,139.03,143.39,4111800,123.87
2008-01-11,139.30,141.48,139.05,140.15,3502000,121.07
2008-01-10,139.39,140.55,138.42,138.92,4174000,120.01
2008-01-09,139.88,140.40,138.20,139.25,3650800,120.30
2008-01-08,140.90,141.56,139.50,139.88,3357400,120.84
2008-01-07,142.35,142.83,139.36,140.06,4864700,121.00
2008-01-04,144.96,144.96,140.77,142.08,4449800,122.74
2008-01-03,146.00,146.24,143.51,144.93,2602600,125.20
